customer_id,idade,genero,localizacao,tempo_cliente_anos,tipo_politica,premio_mensal,nivel_cobertura,sinistros_ultimo_ano,atraso_pagamento_dias,satisfacao_cliente,numero_interacoes_atendimento,churn
375,35,F,Rural,2,Compreensiva,320.86,Media,0,0,1,4,0
376,53,F,Suburbano,6,Compreensiva,288.47,Alta,0,0,3,0,0
377,59,M,Urbano,11,Basica,100.0,Media,1,13,3,3,0
378,35,M,Rural,2,Compreensiva,328.39,Media,1,15,2,1,1
379,65,M,Urbano,10,Terceiros,218.2,Media,0,0,3,1,0
380,38,M,Urbano,5,Terceiros,218.12,Media,0,0,2,2,0
381,64,M,Suburbano,2,Basica,131.61,Alta,0,0,3,4,0
382,66,F,Urbano,2,Terceiros,249.46,Alta,0,17,3,3,1
383,51,M,Urbano,2,Compreensiva,311.01,Media,0,0,3,2,0
384,23,M,Urbano,2,Terceiros,159.4,Alta,0,0,3,3,0
385,64,F,Urbano,1,Terceiros,222.01,Media,2,10,1,3,0
386,35,M,Suburbano,2,Terceiros,194.69,Media,0,0,4,3,0
387,46,F,Urbano,1,Compreensiva,335.31,Media,0,14,1,1,1
388,31,F,Rural,1,Compreensiva,312.8,Baixa,0,0,1,3,0
389,50,M,Suburbano,1,Terceiros,208.73,Baixa,0,0,4,5,0
390,40,M,Rural,4,Compreensiva,274.71,Baixa,0,0,5,2,0
391,38,M,Suburbano,10,Terceiros,212.66,Media,1,0,4,5,0
392,44,M,Urbano,5,Terceiros,192.72,Media,1,0,4,0,0
393,59,M,Urbano,5,Compreensiva,334.83,Alta,0,0,4,0,0
394,42,M,Urbano,2,Basica,111.45,Alta,0,0,3,2,0
395,43,M,Rural,5,Terceiros,222.48,Alta,0,0,4,5,0
396,31,M,Suburbano,6,Basica,105.74,Alta,0,0,2,0,0
397,45,M,Urbano,2,Terceiros,199.29,Media,0,10,1,1,0
398,62,F,Urbano,4,Compreensiva,320.27,Alta,0,0,5,0,0
399,46,M,Urbano,8,Compreensiva,317.65,Baixa,0,0,4,1,0
400,39,M,Urbano,7,Terceiros,187.02,Media,1,0,3,3,0
401,45,M,Suburbano,2,Compreensiva,307.27,Media,0,0,1,3,0
402,60,F,Suburbano,5,Basica,138.7,Media,1,0,3,1,0
403,22,M,Rural,5,Basica,133.08,Media,1,0,4,1,0
404,33,M,Urbano,4,Compreensiva,254.62,Media,0,0,4,1,0
405,65,M,Suburbano,2,Compreensiva,363.14,Media,1,0,4,2,0
406,62,F,Urbano,9,Basica,144.74,Media,0,0,2,1,0
407,48,M,Urbano,3,Terceiros,273.43,Baixa,0,0,4,2,0
408,46,M,Suburbano,2,Compreensiva,289.68,Alta,1,0,4,2,0
409,54,F,Suburbano,6,Compreensiva,321.2,Media,1,21,4,1,1
410,37,F,Urbano,3,Basica,161.0,Media,0,0,5,0,0
411,30,M,Rural,3,Basica,116.88,Alta,0,17,5,1,1
412,30,M,Urbano,6,Terceiros,216.59,Alta,2,6,5,2,0
413,65,F,Suburbano,2,Compreensiva,331.26,Media,1,0,3,1,0
414,46,M,Urbano,15,Terceiros,241.49,Alta,1,14,5,3,0
415,25,M,Suburbano,4,Basica,113.44,Media,1,0,3,1,0
416,38,F,Urbano,13,Compreensiva,324.33,Alta,2,13,5,0,0
417,35,F,Urbano,2,Compreensiva,293.05,Media,0,20,3,3,1
418,46,F,Urbano,7,Terceiros,221.54,Media,1,0,2,3,0
419,43,F,Rural,6,Terceiros,225.51,Media,2,0,2,1,0
420,53,F,Urbano,7,Terceiros,238.77,Media,0,0,5,3,0
421,48,M,Suburbano,5,Compreensiva,303.32,Alta,0,15,4,4,1
422,54,F,Suburbano,7,Terceiros,246.04,Media,1,0,4,1,0
423,45,M,Suburbano,6,Compreensiva,310.0,Media,0,0,3,3,0
424,45,F,Suburbano,3,Terceiros,193.13,Media,0,0,3,3,0
425,47,M,Urbano,6,Compreensiva,297.51,Media,0,0,2,2,0
426,63,F,Urbano,4,Basica,148.66,Media,0,0,4,4,0
427,30,F,Urbano,1,Compreensiva,279.33,Alta,2,0,2,0,0
428,42,M,Suburbano,14,Compreensiva,282.6,Media,0,0,3,3,0
429,57,M,Urbano,3,Basica,119.54,Alta,0,0,4,3,0
430,60,F,Suburbano,23,Basica,136.44,Media,1,0,1,2,0
431,35,M,Urbano,1,Compreensiva,319.82,Alta,0,0,2,3,0
432,37,M,Urbano,2,Terceiros,177.88,Media,0,0,5,3,0
433,43,M,Urbano,3,Compreensiva,297.22,Alta,0,0,5,1,0
434,48,F,Urbano,1,Compreensiva,313.62,Alta,0,12,5,2,0
435,60,F,Urbano,15,Compreensiva,326.37,Baixa,3,0,3,1,0
436,22,F,Urbano,2,Terceiros,181.94,Media,0,0,3,3,0
437,36,M,Urbano,3,Compreensiva,296.95,Baixa,0,0,3,3,0
438,43,F,Urbano,2,Terceiros,210.7,Alta,1,13,5,1,0
439,47,F,Urbano,9,Basica,140.74,Alta,0,0,3,2,0
440,34,F,Urbano,9,Terceiros,191.24,Baixa,0,0,3,2,0
441,35,F,Urbano,10,Compreensiva,321.85,Baixa,0,0,3,2,0
442,53,M,Rural,7,Terceiros,220.39,Media,1,0,4,0,0
443,40,M,Suburbano,1,Terceiros,200.21,Media,1,0,1,0,0
444,42,M,Suburbano,2,Terceiros,224.19,Media,1,0,3,1,0
445,42,M,Urbano,3,Compreensiva,314.41,Media,1,18,2,1,1
446,28,M,Urbano,2,Terceiros,211.23,Media,0,0,3,3,0
447,46,M,Urbano,8,Compreensiva,324.49,Media,1,0,3,5,0
448,48,M,Urbano,4,Compreensiva,307.51,Alta,1,13,5,2,0
449,38,F,Rural,8,Terceiros,195.59,Alta,0,0,3,4,0
450,54,M,Urbano,7,Terceiros,221.67,Alta,0,0,3,0,0
451,52,M,Urbano,10,Compreensiva,291.25,Alta,0,0,2,6,0
452,46,F,Urbano,12,Compreensiva,300.51,Alta,1,0,3,3,0
453,45,F,Urbano,10,Terceiros,217.61,Baixa,0,0,3,1,0
454,50,M,Suburbano,2,Basica,137.6,Baixa,1,0,2,4,0
455,41,M,Rural,5,Compreensiva,287.15,Media,0,0,5,1,0
456,45,F,Urbano,8,Terceiros,222.04,Media,0,0,3,3,0
457,24,M,Urbano,5,Basica,119.12,Media,0,11,2,2,1
458,27,F,Urbano,3,Terceiros,163.0,Media,1,0,3,2,0
459,61,F,Urbano,4,Terceiros,242.11,Media,0,15,2,1,0
460,43,F,Suburbano,2,Terceiros,208.93,Media,0,0,3,1,0
461,35,F,Urbano,1,Terceiros,215.47,Media,0,9,4,2,0
462,44,M,Rural,4,Terceiros,253.29,Media,0,0,3,0,0
463,37,F,Suburbano,8,Terceiros,208.1,Media,3,12,3,3,1
464,42,F,Urbano,1,Terceiros,235.27,Alta,1,0,4,3,0
465,43,F,Urbano,6,Terceiros,226.57,Alta,0,0,5,2,0
466,49,F,Urbano,4,Terceiros,230.68,Baixa,1,0,3,1,0
467,46,M,Urbano,7,Terceiros,227.34,Media,0,0,3,2,0
468,46,F,Urbano,3,Compreensiva,284.03,Media,1,0,3,2,0
469,41,M,Urbano,1,Compreensiva,302.24,Alta,0,20,3,4,1
470,49,F,Urbano,3,Basica,122.23,Alta,0,11,3,1,0
471,29,M,Urbano,3,Terceiros,190.52,Media,2,13,3,2,1
472,37,F,Urbano,4,Compreensiva,274.57,Baixa,1,0,2,2,0
473,33,F,Suburbano,1,Terceiros,176.07,Alta,0,10,5,3,0
474,45,M,Urbano,7,Compreensiva,300.61,Media,0,14,5,5,0
475,21,M,Urbano,18,Compreensiva,265.95,Media,1,15,3,3,1
476,57,M,Suburbano,1,Compreensiva,321.51,Media,0,0,3,2,0
477,41,F,Urbano,9,Terceiros,202.48,Baixa,0,0,1,1,0
478,49,M,Suburbano,23,Compreensiva,284.67,Media,1,9,3,1,0
479,40,M,Suburbano,4,Terceiros,223.19,Media,0,0,3,0,0
480,47,F,Urbano,4,Compreensiva,274.59,Baixa,0,21,4,4,1
481,47,F,Suburbano,3,Compreensiva,286.95,Media,0,0,1,1,0
482,46,M,Urbano,2,Compreensiva,317.38,Alta,0,0,4,0,0
483,43,M,Urbano,5,Compreensiva,312.35,Media,1,23,2,2,1
484,40,F,Suburbano,8,Terceiros,255.77,Baixa,0,0,3,4,0
485,63,M,Urbano,5,Compreensiva,337.14,Media,1,0,1,1,0
486,33,M,Urbano,4,Compreensiva,289.55,Baixa,1,0,5,2,0
487,27,M,Urbano,1,Terceiros,204.95,Media,1,0,4,3,0
488,46,M,Urbano,5,Compreensiva,290.78,Media,0,0,2,2,0
489,37,M,Urbano,12,Compreensiva,271.32,Media,1,0,4,2,0
490,39,F,Urbano,3,Compreensiva,296.81,Alta,0,0,4,2,0
491,65,F,Urbano,21,Basica,102.26,Alta,0,0,4,2,0
492,46,M,Rural,6,Compreensiva,291.01,Baixa,1,14,4,0,0
493,39,M,Rural,6,Terceiros,192.7,Media,0,0,4,1,0
494,31,M,Rural,7,Terceiros,196.19,Alta,0,12,4,1,0
495,60,F,Urbano,11,Terceiros,234.65,Media,1,0,2,1,0
496,35,M,Urbano,7,Compreensiva,278.5,Alta,1,0,3,3,0
497,55,M,Urbano,13,Compreensiva,350.83,Media,0,16,2,2,0
498,54,M,Suburbano,6,Basica,113.92,Media,0,0,1,1,0
499,24,F,Suburbano,2,Basica,112.95,Baixa,0,0,5,3,0
500,50,M,Suburbano,8,Compreensiva,318.65,Media,1,0,4,2,0
501,38,F,Suburbano,4,Terceiros,218.67,Media,0,0,2,0,0
502,51,M,Urbano,2,Terceiros,227.48,Baixa,0,0,1,4,0
503,38,M,Urbano,3,Basica,110.91,Media,0,16,5,1,0
504,54,M,Urbano,6,Terceiros,210.59,Media,1,0,4,4,0
505,49,M,Suburbano,6,Compreensiva,332.69,Alta,0,0,3,3,0
506,40,M,Urbano,7,Compreensiva,286.63,Alta,0,0,4,3,0
507,41,M,Urbano,3,Terceiros,172.53,Media,1,12,3,0,0
508,46,F,Urbano,6,Compreensiva,271.88,Media,0,0,3,2,0
509,48,M,Suburbano,2,Terceiros,191.63,Alta,0,14,5,1,0
510,59,M,Suburbano,2,Compreensiva,313.92,Media,0,0,2,1,0
511,45,F,Urbano,10,Terceiros,208.63,Alta,0,0,3,2,0
512,58,F,Urbano,5,Compreensiva,339.36,Media,0,0,4,0,0
513,48,M,Suburbano,11,Terceiros,207.1,Alta,1,0,3,0,0
514,57,M,Urbano,6,Terceiros,245.44,Alta,1,20,4,3,1
515,33,F,Rural,7,Terceiros,215.42,Alta,0,0,1,2,0
516,39,M,Suburbano,4,Compreensiva,274.02,Media,0,0,5,3,0
517,47,M,Suburbano,3,Terceiros,221.41,Alta,0,0,5,2,0
518,42,M,Urbano,2,Compreensiva,316.31,Media,0,17,3,1,1
519,43,F,Suburbano,9,Compreensiva,285.49,Media,0,0,4,1,0
520,32,F,Urbano,5,Compreensiva,313.6,Media,1,0,3,5,0
521,55,M,Rural,21,Compreensiva,342.75,Alta,2,21,2,2,1
522,37,M,Urbano,15,Terceiros,220.7,Media,0,0,4,3,0
523,53,F,Suburbano,1,Terceiros,208.38,Media,0,0,3,1,0
524,32,M,Suburbano,4,Compreensiva,272.07,Alta,0,12,5,2,0
525,47,F,Urbano,13,Compreensiva,310.31,Media,0,25,3,1,1
526,39,M,Rural,3,Basica,114.42,Baixa,2,0,2,3,0
527,52,F,Urbano,4,Compreensiva,317.73,Media,1,18,4,2,1
528,23,F,Suburbano,29,Compreensiva,305.66,Alta,0,16,2,3,0
529,37,M,Urbano,8,Terceiros,199.9,Media,0,0,4,2,0
530,55,M,Urbano,8,Terceiros,230.62,Alta,0,0,3,0,0
531,61,F,Urbano,4,Compreensiva,314.52,Media,1,16,2,2,0
532,39,F,Urbano,11,Compreensiva,286.8,Media,0,0,4,3,0
533,72,F,Urbano,13,Terceiros,232.93,Media,1,16,4,1,0
534,43,M,Urbano,3,Terceiros,219.61,Media,1,0,4,1,0
535,35,M,Suburbano,9,Terceiros,253.64,Alta,0,0,4,3,0
536,45,F,Urbano,22,Basica,100.0,Media,0,0,4,2,0
537,53,F,Urbano,8,Compreensiva,297.0,Media,1,8,2,2,0
538,56,F,Suburbano,2,Compreensiva,304.08,Baixa,0,0,2,0,0
539,32,M,Suburbano,1,Terceiros,183.85,Alta,1,0,3,1,0
540,46,M,Urbano,6,Terceiros,201.54,Media,2,14,2,3,0
541,38,M,Urbano,9,Terceiros,226.05,Alta,1,6,3,3,0
542,46,M,Suburbano,6,Compreensiva,266.84,Media,0,0,3,3,0
543,49,M,Rural,2,Basica,105.26,Media,1,0,5,2,0
544,52,F,Urbano,9,Compreensiva,253.01,Media,1,0,4,1,0
545,56,M,Urbano,11,Compreensiva,314.87,Media,0,0,5,2,0
546,47,M,Suburbano,6,Basica,147.19,Baixa,0,0,1,3,0
547,47,M,Urbano,2,Basica,143.96,Media,0,0,3,2,0
548,45,M,Urbano,15,Terceiros,233.41,Media,0,0,4,3,0
549,47,M,Urbano,4,Terceiros,228.13,Media,0,0,2,2,0
550,43,F,Suburbano,2,Compreensiva,286.06,Alta,0,0,3,0,0
551,49,M,Urbano,5,Basica,100.0,Baixa,0,0,5,2,0
552,29,M,Suburbano,8,Basica,127.75,Media,0,0,2,3,0
553,41,M,Urbano,11,Terceiros,225.2,Alta,0,13,5,0,0
554,31,F,Urbano,1,Basica,114.25,Baixa,1,0,3,3,0
555,41,F,Urbano,2,Basica,123.41,Alta,0,15,1,1,1
556,38,M,Suburbano,5,Compreensiva,293.53,Media,1,15,3,0,1
557,47,F,Urbano,2,Compreensiva,316.61,Media,0,0,4,4,0
558,49,F,Suburbano,10,Compreensiva,301.73,Alta,0,0,1,1,0
559,46,M,Suburbano,1,Terceiros,220.67,Alta,0,0,2,1,0
560,57,M,Urbano,5,Terceiros,206.41,Baixa,0,0,2,1,0
561,38,M,Urbano,2,Compreensiva,316.86,Alta,0,0,4,4,0
562,40,F,Suburbano,2,Compreensiva,304.02,Baixa,0,17,3,2,1
563,39,M,Urbano,4,Compreensiva,296.27,Media,0,0,4,3,0
564,30,M,Rural,2,Compreensiva,300.39,Media,0,0,3,0,0
565,36,F,Urbano,22,Terceiros,218.47,Baixa,1,0,2,2,0
566,41,M,Suburbano,6,Basica,138.31,Alta,2,0,4,3,0
567,51,M,Suburbano,1,Terceiros,243.54,Media,0,0,2,1,0
568,23,F,Urbano,6,Compreensiva,298.14,Baixa,0,0,3,1,0
569,48,M,Rural,2,Basica,124.01,Media,0,0,1,2,0
570,56,M,Urbano,6,Terceiros,215.6,Baixa,1,16,3,2,0
571,43,M,Suburbano,18,Compreensiva,324.95,Alta,0,0,2,2,0
572,42,M,Suburbano,7,Compreensiva,323.18,Media,0,0,2,2,0
573,30,M,Urbano,5,Terceiros,179.52,Alta,1,0,2,2,0
574,47,M,Urbano,5,Basica,119.08,Media,1,0,4,1,0
575,36,F,Suburbano,1,Basica,100.0,Media,0,15,3,2,1
576,31,M,Urbano,3,Basica,130.16,Media,1,0,3,0,0
577,60,M,Urbano,1,Compreensiva,339.67,Baixa,0,0,4,4,0
578,48,M,Rural,1,Terceiros,191.32,Media,0,0,5,2,0
579,57,F,Urbano,6,Terceiros,231.59,Alta,0,21,4,0,1
580,50,F,Urbano,18,Basica,129.65,Alta,0,0,4,1,0
581,54,F,Urbano,8,Basica,168.15,Baixa,0,0,2,0,0
582,39,F,Suburbano,7,Terceiros,173.61,Baixa,0,13,1,2,1
583,54,F,Rural,4,Terceiros,220.81,Media,0,0,2,4,0
584,44,F,Suburbano,3,Terceiros,196.02,Media,2,0,3,5,0
585,35,M,Urbano,2,Compreensiva,296.47,Media,0,0,1,0,0
586,68,F,Urbano,18,Compreensiva,320.29,Media,0,13,5,1,0
587,40,F,Urbano,3,Compreensiva,297.95,Media,0,0,5,3,0
588,45,F,Suburbano,15,Basica,136.62,Baixa,1,15,3,1,0
589,40,F,Urbano,6,Compreensiva,350.79,Media,0,0,2,3,0
590,60,M,Rural,3,Terceiros,206.39,Baixa,1,0,4,0,0
591,51,M,Rural,2,Terceiros,212.23,Baixa,0,0,4,0,0
592,45,M,Urbano,11,Compreensiva,299.51,Media,2,0,4,4,0
593,38,M,Suburbano,9,Basica,105.82,Baixa,0,0,3,1,0
594,55,F,Rural,10,Compreensiva,336.91,Media,1,0,5,3,0
595,32,F,Urbano,9,Terceiros,217.19,Baixa,1,0,2,0,0
596,74,F,Urbano,2,Basica,100.0,Alta,0,0,5,0,0
597,52,M,Suburbano,3,Terceiros,246.27,Baixa,0,24,3,1,1
598,47,M,Urbano,3,Compreensiva,319.74,Alta,0,0,2,1,0
599,47,M,Urbano,14,Terceiros,213.37,Baixa,0,0,5,4,0
600,62,M,Urbano,4,Terceiros,231.24,Alta,0,0,3,3,0
601,47,F,Suburbano,5,Terceiros,219.19,Alta,0,0,1,3,0
602,34,F,Urbano,15,Compreensiva,307.7,Baixa,1,0,1,0,0
603,36,M,Urbano,3,Terceiros,225.25,Media,0,9,5,3,0
604,54,M,Urbano,5,Terceiros,213.9,Media,0,0,1,2,0
605,46,F,Urbano,1,Basica,139.76,Alta,0,19,2,2,1
606,49,M,Urbano,1,Terceiros,216.08,Media,0,0,4,1,0
607,36,M,Urbano,3,Compreensiva,286.98,Alta,0,0,3,4,0
608,49,F,Urbano,2,Compreensiva,333.09,Media,0,0,2,0,0
609,48,F,Suburbano,2,Compreensiva,329.36,Alta,0,0,2,2,0
610,34,M,Urbano,1,Basica,100.0,Media,0,0,3,2,0
611,47,M,Suburbano,8,Compreensiva,335.9,Media,1,12,2,2,0
612,43,F,Urbano,14,Terceiros,258.97,Alta,1,0,3,4,0
613,29,M,Urbano,3,Compreensiva,279.32,Media,1,14,4,0,1
614,42,M,Urbano,17,Terceiros,214.2,Baixa,0,13,3,2,0
615,55,F,Suburbano,4,Basica,131.71,Media,2,14,3,2,0
616,56,F,Urbano,37,Basica,107.89,Media,0,0,1,4,0
617,41,F,Suburbano,2,Terceiros,232.32,Baixa,1,0,4,1,0
618,61,F,Suburbano,24,Compreensiva,323.08,Media,0,0,2,5,0
619,57,F,Rural,3,Basica,132.45,Alta,0,0,3,1,0
620,46,F,Urbano,2,Basica,109.2,Media,0,0,4,3,0
621,26,M,Rural,3,Basica,100.0,Alta,1,0,3,2,0
622,52,M,Urbano,4,Compreensiva,323.92,Media,1,11,5,3,0
623,53,F,Suburbano,13,Terceiros,228.16,Media,0,0,3,1,0
624,32,M,Urbano,4,Terceiros,194.81,Baixa,0,21,5,0,1
625,55,F,Urbano,3,Compreensiva,289.22,Media,1,0,3,2,0
626,48,M,Urbano,3,Terceiros,229.31,Media,1,0,1,3,0
627,39,M,Urbano,8,Terceiros,204.63,Media,0,11,1,3,0
628,41,F,Urbano,5,Compreensiva,319.77,Media,1,0,5,2,0
629,37,F,Urbano,2,Basica,100.0,Media,0,0,2,2,0
630,38,M,Suburbano,11,Compreensiva,245.41,Baixa,1,0,2,1,0
631,52,F,Urbano,6,Basica,121.56,Alta,0,6,3,2,0
632,33,F,Urbano,7,Compreensiva,263.04,Baixa,0,0,4,0,0
633,44,F,Suburbano,3,Basica,135.19,Media,1,0,2,3,0
634,48,M,Urbano,2,Compreensiva,318.26,Baixa,0,15,5,0,0
635,40,M,Urbano,5,Basica,141.98,Baixa,1,15,2,3,1
636,55,M,Rural,6,Terceiros,201.27,Alta,0,0,4,2,0
637,52,M,Suburbano,8,Compreensiva,325.66,Alta,0,0,3,4,0
638,19,F,Urbano,2,Basica,100.0,Media,0,16,3,3,1
639,49,M,Suburbano,8,Terceiros,215.75,Media,0,0,2,1,0
640,38,M,Urbano,2,Terceiros,201.78,Baixa,0,0,5,2,0
641,57,F,Suburbano,5,Compreensiva,306.27,Media,3,0,1,0,0
642,46,F,Suburbano,2,Compreensiva,282.85,Baixa,0,0,4,2,0
643,61,F,Urbano,6,Compreensiva,279.96,Baixa,1,0,3,2,0
644,30,F,Suburbano,12,Terceiros,222.42,Media,0,0,3,0,0
645,38,M,Urbano,12,Terceiros,229.14,Baixa,2,0,3,1,0
646,45,M,Urbano,4,Terceiros,213.62,Baixa,0,0,3,1,0
647,31,F,Suburbano,5,Compreensiva,289.06,Alta,1,13,1,3,1
648,60,F,Suburbano,3,Basica,134.49,Alta,0,0,4,2,0
649,49,F,Urbano,1,Compreensiva,305.72,Media,0,16,5,0,0
650,54,F,Suburbano,7,Terceiros,225.22,Media,0,0,4,2,0
651,51,F,Suburbano,13,Basica,160.83,Alta,0,0,3,3,0
652,33,M,Urbano,16,Terceiros,203.29,Media,1,0,2,4,0
653,37,F,Urbano,15,Terceiros,230.6,Media,1,0,5,3,0
654,39,F,Urbano,5,Basica,100.0,Baixa,0,14,5,2,0
655,43,M,Urbano,3,Compreensiva,326.31,Alta,0,0,4,3,0
656,44,F,Urbano,8,Terceiros,219.75,Media,0,0,1,3,0
657,27,M,Suburbano,4,Compreensiva,310.43,Media,0,0,3,2,0
658,58,M,Urbano,2,Basica,126.02,Media,0,0,5,0,0
659,39,F,Rural,3,Compreensiva,268.87,Baixa,1,0,3,2,0
660,65,F,Urbano,7,Compreensiva,323.25,Alta,3,14,5,1,0
661,24,M,Urbano,4,Terceiros,212.58,Media,1,0,5,3,0
662,47,M,Urbano,1,Terceiros,239.43,Media,0,13,3,0,0
663,28,F,Urbano,2,Terceiros,197.8,Alta,1,8,2,2,1
664,44,F,Urbano,6,Terceiros,218.48,Media,1,0,4,3,0
665,48,M,Suburbano,2,Terceiros,203.35,Media,0,0,5,4,0
666,35,M,Urbano,2,Compreensiva,248.36,Media,1,0,1,2,0
667,54,M,Suburbano,1,Compreensiva,303.97,Media,1,0,4,1,0
668,64,M,Suburbano,16,Compreensiva,334.1,Alta,0,8,3,2,0
669,30,F,Urbano,11,Basica,122.28,Alta,1,0,2,1,0
670,32,F,Urbano,5,Compreensiva,287.24,Baixa,1,0,5,1,0
671,63,M,Rural,15,Compreensiva,323.52,Alta,0,0,5,2,0
672,51,F,Urbano,4,Compreensiva,337.29,Media,0,0,2,2,0
673,47,F,Urbano,6,Compreensiva,322.2,Media,0,0,4,0,0
674,36,M,Suburbano,4,Compreensiva,278.7,Media,0,0,1,3,0
675,39,F,Suburbano,6,Terceiros,181.61,Alta,0,15,4,0,0
676,53,M,Urbano,1,Terceiros,241.15,Media,0,0,2,3,0
677,30,F,Suburbano,4,Compreensiva,324.82,Media,0,15,4,1,1
678,40,M,Suburbano,2,Compreensiva,281.86,Baixa,0,0,2,1,0
679,55,F,Urbano,6,Compreensiva,293.58,Alta,0,0,2,1,0
680,38,M,Urbano,3,Terceiros,220.9,Alta,0,0,4,3,0
681,52,M,Urbano,2,Terceiros,201.44,Alta,0,0,5,4,0
682,40,M,Urbano,2,Terceiros,170.68,Baixa,1,0,4,3,0
683,55,F,Urbano,1,Compreensiva,308.08,Media,1,0,4,2,0
684,55,M,Urbano,3,Compreensiva,315.08,Baixa,0,0,2,4,0
685,42,M,Urbano,3,Compreensiva,284.63,Alta,0,8,2,2,0
686,46,F,Urbano,2,Terceiros,224.66,Alta,1,0,4,4,0
687,47,M,Suburbano,10,Terceiros,204.35,Alta,0,0,3,1,0
688,21,M,Suburbano,5,Basica,100.0,Alta,1,0,4,2,0
689,42,M,Urbano,4,Basica,112.92,Alta,1,13,3,1,0
690,38,F,Suburbano,24,Terceiros,199.87,Media,1,14,2,2,0
691,45,F,Urbano,5,Basica,100.0,Alta,1,0,3,0,0
692,63,F,Suburbano,12,Terceiros,250.42,Alta,0,16,3,4,0
693,45,M,Urbano,7,Terceiros,199.77,Baixa,0,15,5,2,0
694,32,M,Rural,2,Compreensiva,307.27,Media,0,0,1,1,0
695,33,M,Urbano,3,Terceiros,197.08,Media,0,14,4,2,1
696,49,F,Urbano,11,Basica,100.95,Media,1,0,3,4,0
697,28,M,Suburbano,22,Compreensiva,304.36,Media,1,0,2,1,0
698,40,M,Suburbano,3,Compreensiva,267.32,Baixa,0,0,3,1,0
699,53,F,Urbano,1,Terceiros,193.8,Alta,0,0,4,5,0
700,46,F,Suburbano,6,Compreensiva,307.54,Media,0,0,2,3,0
701,48,F,Urbano,12,Compreensiva,340.01,Media,0,0,3,3,0
702,51,M,Urbano,4,Basica,129.1,Media,1,0,5,1,0
703,41,M,Urbano,5,Terceiros,227.59,Media,2,0,2,1,0
704,58,M,Urbano,1,Compreensiva,323.6,Alta,1,12,4,0,0
705,43,F,Urbano,22,Terceiros,234.15,Alta,0,21,4,0,0
706,43,F,Urbano,5,Compreensiva,280.88,Alta,0,9,3,2,0
707,46,F,Suburbano,2,Terceiros,206.77,Media,1,0,4,1,0
708,55,M,Suburbano,6,Compreensiva,328.36,Media,0,0,4,2,0
709,49,F,Urbano,1,Terceiros,199.45,Media,0,17,1,1,1
710,39,M,Urbano,5,Terceiros,195.02,Media,0,0,2,0,0
711,55,F,Urbano,12,Basica,116.08,Media,0,0,3,0,0
712,51,F,Suburbano,3,Compreensiva,340.3,Media,0,0,5,2,0
713,37,F,Urbano,1,Terceiros,195.89,Media,0,13,4,0,1
714,49,F,Urbano,2,Terceiros,194.45,Media,0,0,1,4,0
715,60,F,Suburbano,4,Terceiros,221.76,Media,2,0,5,0,0
716,31,M,Urbano,2,Terceiros,252.67,Alta,1,16,3,0,1
717,58,F,Suburbano,6,Terceiros,229.3,Media,1,0,5,0,0
718,34,F,Suburbano,9,Compreensiva,291.69,Baixa,0,0,5,1,0
719,30,M,Urbano,19,Terceiros,227.45,Media,0,0,4,1,0
720,63,M,Suburbano,6,Basica,163.1,Media,0,0,5,3,0
721,39,F,Urbano,4,Terceiros,226.31,Alta,0,0,3,1,0
722,58,F,Rural,4,Terceiros,241.54,Baixa,0,0,3,2,0
723,53,F,Urbano,1,Compreensiva,303.62,Media,1,14,3,3,1
724,48,F,Suburbano,2,Terceiros,258.54,Media,1,0,4,5,0
725,50,M,Suburbano,6,Basica,137.85,Media,0,0,1,0,0
726,48,M,Suburbano,3,Compreensiva,265.42,Media,1,0,2,1,0
727,59,M,Urbano,14,Basica,144.96,Media,0,15,2,1,0
728,41,F,Urbano,4,Basica,112.43,Alta,0,0,5,4,0
729,45,F,Suburbano,2,Terceiros,238.72,Media,2,11,2,2,1
730,51,F,Suburbano,4,Compreensiva,323.86,Media,1,0,5,1,0
731,36,M,Rural,4,Basica,104.4,Media,1,17,3,4,1
732,45,M,Urbano,10,Terceiros,261.98,Media,0,0,5,3,0
733,44,F,Rural,10,Terceiros,239.11,Media,1,0,4,2,0
734,46,M,Suburbano,3,Terceiros,195.75,Baixa,0,9,2,4,0
735,35,M,Suburbano,7,Compreensiva,291.48,Alta,0,10,3,2,0
736,57,M,Urbano,3,Terceiros,228.99,Alta,0,0,3,2,0
737,24,M,Urbano,4,Terceiros,196.89,Alta,0,0,2,4,0
738,62,M,Urbano,3,Basica,100.0,Media,0,0,4,0,0
739,56,M,Urbano,16,Compreensiva,345.49,Media,1,20,3,4,0
740,31,M,Urbano,5,Compreensiva,278.45,Media,1,0,3,4,0
741,29,M,Urbano,8,Compreensiva,272.96,Alta,0,0,3,2,0
742,36,M,Urbano,3,Terceiros,227.15,Media,1,0,5,1,0
743,49,F,Rural,5,Compreensiva,309.28,Media,0,0,3,4,0
744,42,F,Suburbano,3,Terceiros,222.36,Baixa,1,19,4,2,1
745,42,M,Rural,4,Basica,100.67,Media,0,0,3,0,0
746,63,M,Rural,2,Basica,141.61,Media,0,0,4,2,0
747,40,M,Urbano,15,Basica,108.09,Alta,0,0,3,2,0
748,32,F,Urbano,3,Basica,100.0,Media,0,0,1,1,0
749,43,M,Suburbano,6,Terceiros,230.68,Baixa,0,0,3,0,0
750,40,M,Urbano,2,Terceiros,174.58,Baixa,0,0,4,1,0
751,51,F,Rural,2,Terceiros,233.61,Alta,0,13,3,1,0
